genome	protein_id	signalp_class	cs_after	cs_prob	length	label	is_mesophile	tagged_id	split
GB_GCA_002084765.1	GB_GCA_002084765.1~NBMB01000001.1_105 # 142333 # 143910 # 1 # ID=1_105;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.475	SP	27	0.9631	0	hyperthermophile	False	GB_GCA_002084765.1~GB_GCA_002084765.1~NBMB01000001.1_105 # 142333 # 143910 # 1 # ID=1_105;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.475	train
GB_GCA_002084765.1	GB_GCA_002084765.1~NBMB01000001.1_106 # 143962 # 145200 # 1 # ID=1_106;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.479	SP	26	0.971	0	hyperthermophile	False	GB_GCA_002084765.1~GB_GCA_002084765.1~NBMB01000001.1_106 # 143962 # 145200 # 1 # ID=1_106;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.479	train
GB_GCA_002084765.1	GB_GCA_002084765.1~NBMB01000001.1_107 # 145334 # 147481 # 1 # ID=1_107;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.493	SP	31	0.9767	0	hyperthermophile	False	GB_GCA_002084765.1~GB_GCA_002084765.1~NBMB01000001.1_107 # 145334 # 147481 # 1 # ID=1_107;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.493	train
GB_GCA_002084765.1	GB_GCA_002084765.1~NBMB01000001.1_115 # 152269 # 153408 # 1 # ID=1_115;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.507	SP	29	0.9697	0	hyperthermophile	False	GB_GCA_002084765.1~GB_GCA_002084765.1~NBMB01000001.1_115 # 152269 # 153408 # 1 # ID=1_115;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.507	train
GB_GCA_002084765.1	GB_GCA_002084765.1~NBMB01000001.1_116 # 153429 # 155006 # 1 # ID=1_116;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.454	SP	26	0.4792	0	hyperthermophile	False	GB_GCA_002084765.1~GB_GCA_002084765.1~NBMB01000001.1_116 # 153429 # 155006 # 1 # ID=1_116;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.454	train
GB_GCA_002084765.1	GB_GCA_002084765.1~NBMB01000001.1_133 # 175426 # 175992 # 1 # ID=1_133;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.397	SP	20	0.9745	0	hyperthermophile	False	GB_GCA_002084765.1~GB_GCA_002084765.1~NBMB01000001.1_133 # 175426 # 175992 # 1 # ID=1_133;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.397	train
GB_GCA_002084765.1	GB_GCA_002084765.1~NBMB01000001.1_134 # 176026 # 176592 # 1 # ID=1_134;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.339	SP	19	0.4957	0	hyperthermophile	False	GB_GCA_002084765.1~GB_GCA_002084765.1~NBMB01000001.1_134 # 176026 # 176592 # 1 # ID=1_134;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.339	train
GB_GCA_002084765.1	GB_GCA_002084765.1~NBMB01000001.1_135 # 176658 # 178913 # 1 # ID=1_135;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.380	SP	27	0.9771	0	hyperthermophile	False	GB_GCA_002084765.1~GB_GCA_002084765.1~NBMB01000001.1_135 # 176658 # 178913 # 1 # ID=1_135;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.380	train
GB_GCA_002084765.1	GB_GCA_002084765.1~NBMB01000001.1_138 # 181773 # 183878 # 1 # ID=1_138;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.412	SP	21	0.9801	0	hyperthermophile	False	GB_GCA_002084765.1~GB_GCA_002084765.1~NBMB01000001.1_138 # 181773 # 183878 # 1 # ID=1_138;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.412	train
GB_GCA_002084765.1	GB_GCA_002084765.1~NBMB01000001.1_139 # 183997 # 186963 # -1 # ID=1_139;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.498	SP	22	0.9777	0	hyperthermophile	False	GB_GCA_002084765.1~GB_GCA_002084765.1~NBMB01000001.1_139 # 183997 # 186963 # -1 # ID=1_139;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.498	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000128.1_1 # 181 # 1701 # 1 # ID=3_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.488	SP	21	0.9435	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000128.1_1 # 181 # 1701 # 1 # ID=3_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.488	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000128.1_7 # 6627 # 8114 # -1 # ID=3_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.505	SP	21	0.9572	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000128.1_7 # 6627 # 8114 # -1 # ID=3_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.505	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000129.1_1 # 3 # 575 # -1 # ID=4_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.522	LIPO	16	0.5871	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000129.1_1 # 3 # 575 # -1 # ID=4_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.522	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000130.1_3 # 2714 # 3070 # 1 # ID=5_3;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.501	SP	23	0.9761	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000130.1_3 # 2714 # 3070 # 1 # ID=5_3;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.501	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_9 # 8341 # 9240 # -1 # ID=6_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.523	SP	22	0.9693	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_9 # 8341 # 9240 # -1 # ID=6_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.523	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_12 # 11097 # 12905 # 1 # ID=6_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.510	SP	20	0.9698	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_12 # 11097 # 12905 # 1 # ID=6_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.510	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_19 # 18318 # 18938 # 1 # ID=6_19;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.556	LIPO	19	0.9947	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_19 # 18318 # 18938 # 1 # ID=6_19;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.556	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_20 # 19038 # 20873 # -1 # ID=6_20;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.503	SP	24	0.9773	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_20 # 19038 # 20873 # -1 # ID=6_20;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.503	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_21 # 20897 # 21523 # -1 # ID=6_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.491	SP	24	0.9608	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_21 # 20897 # 21523 # -1 # ID=6_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.491	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_22 # 21566 # 22288 # -1 # ID=6_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.512	SP	19	0.9718	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_22 # 21566 # 22288 # -1 # ID=6_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.512	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_23 # 22303 # 23403 # -1 # ID=6_23;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.491	SP	21	0.9698	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_23 # 22303 # 23403 # -1 # ID=6_23;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.491	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_24 # 23437 # 26361 # -1 # ID=6_24;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.508	SP	20	0.971	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_24 # 23437 # 26361 # -1 # ID=6_24;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.508	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_25 # 26456 # 27547 # -1 # ID=6_25;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.513	SP	25	0.978	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_25 # 26456 # 27547 # -1 # ID=6_25;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.513	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_27 # 28483 # 32673 # -1 # ID=6_27;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.510	SP	28	0.9538	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_27 # 28483 # 32673 # -1 # ID=6_27;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.510	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_31 # 35361 # 36869 # -1 # ID=6_31;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.474	SP	19	0.9736	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_31 # 35361 # 36869 # -1 # ID=6_31;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.474	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_33 # 37699 # 38598 # 1 # ID=6_33;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.452	SP	22	0.9801	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_33 # 37699 # 38598 # 1 # ID=6_33;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.452	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000015.1_36 # 39581 # 39745 # -1 # ID=6_36;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.442	SP	21	0.966	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000015.1_36 # 39581 # 39745 # -1 # ID=6_36;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.442	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_1 # 104 # 745 # -1 # ID=7_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.455	LIPO	28	0.8234	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_1 # 104 # 745 # -1 # ID=7_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.455	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_2 # 931 # 1497 # 1 # ID=7_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.473	SP	15	0.9445	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_2 # 931 # 1497 # 1 # ID=7_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.473	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_5 # 5349 # 7496 # 1 # ID=7_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.468	SP	23	0.9685	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_5 # 5349 # 7496 # 1 # ID=7_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.468	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_6 # 7510 # 7929 # 1 # ID=7_6;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.471	SP	25	0.5206	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_6 # 7510 # 7929 # 1 # ID=7_6;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.471	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_8 # 8511 # 9575 # 1 # ID=7_8;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.503	SP	24	0.9559	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_8 # 8511 # 9575 # 1 # ID=7_8;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.503	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_10 # 10784 # 12295 # -1 # ID=7_10;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.487	LIPO	23	0.9955	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_10 # 10784 # 12295 # -1 # ID=7_10;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.487	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_11 # 12308 # 12742 # -1 # ID=7_11;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.499	SP	18	0.9446	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_11 # 12308 # 12742 # -1 # ID=7_11;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.499	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_12 # 12800 # 14092 # -1 # ID=7_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.485	LIPO	31	0.7386	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_12 # 12800 # 14092 # -1 # ID=7_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.485	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_13 # 14265 # 16652 # -1 # ID=7_13;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.528	SP	24	0.9789	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_13 # 14265 # 16652 # -1 # ID=7_13;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.528	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_15 # 17632 # 18054 # 1 # ID=7_15;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.522	SP	27	0.9683	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_15 # 17632 # 18054 # 1 # ID=7_15;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.522	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_18 # 22898 # 25036 # -1 # ID=7_18;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.462	SP	23	0.7875	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_18 # 22898 # 25036 # -1 # ID=7_18;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.462	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_29 # 35663 # 36703 # 1 # ID=7_29;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.482	SP	22	0.9035	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_29 # 35663 # 36703 # 1 # ID=7_29;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.482	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000131.1_34 # 41292 # 42737 # 1 # ID=7_34;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.515	LIPO	22	0.9969	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000131.1_34 # 41292 # 42737 # 1 # ID=7_34;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.515	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000132.1_1 # 250 # 1770 # 1 # ID=8_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.488	SP	26	0.9738	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000132.1_1 # 250 # 1770 # 1 # ID=8_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.488	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000132.1_5 # 4690 # 7032 # 1 # ID=8_5;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.507	SP	31	0.3517	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000132.1_5 # 4690 # 7032 # 1 # ID=8_5;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.507	train
GB_GCA_003697105.1	GB_GCA_003697105.1~RFFQ01000133.1_5 # 3958 # 4512 # -1 # ID=9_5;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.485	SP	33	0.2936	0	thermophile	False	GB_GCA_003697105.1~GB_GCA_003697105.1~RFFQ01000133.1_5 # 3958 # 4512 # -1 # ID=9_5;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.485	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_7 # 3825 # 5855 # 1 # ID=2_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.566	SP	26	0.9729	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_7 # 3825 # 5855 # 1 # ID=2_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.566	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_9 # 6599 # 7435 # 1 # ID=2_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.552	SP	32	0.8558	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_9 # 6599 # 7435 # 1 # ID=2_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.552	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_11 # 10642 # 11046 # -1 # ID=2_11;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.553	SP	28	0.9771	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_11 # 10642 # 11046 # -1 # ID=2_11;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.553	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_12 # 11297 # 11833 # -1 # ID=2_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.685	LIPO	11	0.9847	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_12 # 11297 # 11833 # -1 # ID=2_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.685	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_14 # 13434 # 14774 # -1 # ID=2_14;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.547	SP	52	0.6463	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_14 # 13434 # 14774 # -1 # ID=2_14;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.547	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_15 # 14771 # 15403 # -1 # ID=2_15;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.629	LIPO	19	0.7321	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_15 # 14771 # 15403 # -1 # ID=2_15;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.629	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_18 # 18290 # 19834 # 1 # ID=2_18;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.597	SP	28	0.9554	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_18 # 18290 # 19834 # 1 # ID=2_18;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.597	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_19 # 19831 # 21294 # 1 # ID=2_19;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.609	SP	25	0.9726	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_19 # 19831 # 21294 # 1 # ID=2_19;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.609	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_20 # 21379 # 22083 # 1 # ID=2_20;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.515	SP	22	0.9777	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_20 # 21379 # 22083 # 1 # ID=2_20;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.515	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_24 # 24765 # 25625 # -1 # ID=2_24;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.623	SP	22	0.9818	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_24 # 24765 # 25625 # -1 # ID=2_24;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.623	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_25 # 25820 # 27163 # -1 # ID=2_25;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.621	SP	28	0.9594	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_25 # 25820 # 27163 # -1 # ID=2_25;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.621	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_26 # 27160 # 28182 # -1 # ID=2_26;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.595	SP	20	0.9763	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_26 # 27160 # 28182 # -1 # ID=2_26;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.595	train
GB_GCA_003156235.1	GB_GCA_003156235.1~PMGP01000002.1_27 # 28317 # 31154 # -1 # ID=2_27;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.562	SP	21	0.9724	0	psychrophile	False	GB_GCA_003156235.1~GB_GCA_003156235.1~PMGP01000002.1_27 # 28317 # 31154 # -1 # ID=2_27;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.562	train
